track_name,artist_name,album_name,track_duration,track_popularity,track_release_date,track_explicit,artist_genre,artist_popularity,artist_follower_count,artist_ranking,my_top_songs
I Don't Feel Like Feeling Great,As December Falls,Happier.,219,37,202108,0,pop punk,48,104560,113,0
Guilty Pleasure,Cobra Starship,¡Viva la Cobra!,202,47,200710,1,,62,515987,447,0
"Prélude, fugue et variation in B Minor, Op. 18, FWV 30 (Arr. H. Bauer for Piano): I. Prélude. Andantino",César Franck,Franck: Piano Rarities - Original Works & Transcriptions,223,55,202212,0,chamber music,46,55173,0,0
All Downhill From Here,New Found Glory,Catalyst,192,62,200405,0,"pop punk, punk, emo",61,887788,362,0
Before I Cave In,Too Close To Touch,Before I Cave In,260,45,201711,0,"post-hardcore, metalcore",53,193098,347,0
I'll See You When the Night Comes,breakk.away,I'll See You When the Night Comes,223,40,202305,1,,44,46381,0,0
We All Meet Up In The End,Attack Attack!,We All Meet Up In The End,176,29,202408,0,"metalcore, post-hardcore, screamo",52,274687,104,0
Safety,Reliqa,Safety,283,24,202208,1,,36,27926,64,0
Beaten in Lips,Beartooth,Disgusting,212,50,201406,0,"metalcore, post-hardcore",63,857719,149,0
Black Butterflies and Déjà Vu,The Maine,Lovely Little Lonely,203,58,201704,0,pop punk,58,576103,0,0
So Cold I Could See My Breath,Emery,The Question,211,44,200501,0,"post-hardcore, screamo, christian rock, emo, christian alternative rock",47,146772,0,0
Unbecoming,STARSET,Vessels,250,49,201701,0,,67,1073267,167,0
Devil,Black Veil Brides,The Mourning,203,46,202210,1,"emo, screamo",63,2089188,99,0
The Ledge,ENMY,ENMY,211,44,202410,0,metalcore,48,37410,77,0
Wilt,Holding Absence,Holding Absence,398,50,201903,0,"metalcore, post-hardcore, melodic hardcore",56,170202,145,0
Pittsburgh (No Intro),The Amity Affliction,Let the Ocean Take Me,239,64,201406,1,"metalcore, post-hardcore, screamo",62,779101,170,0
Lotus Eater,Foster The People,Sacred Hearts Club,182,58,201707,0,,74,4000655,433,0
Кома x Hardstyle,hxvvxn,Кома x Hardstyle,142,31,202408,0,"hardstyle, frenchcore",50,7880,0,0
Voices,ALESTI,Voices,200,50,202102,0,metalcore,49,33860,208,0
Bruises & Bitemarks,Good With Grenades,Identity,181,48,200705,1,,30,8185,0,0
Protivogaz,Uamee,Protivogaz,162,39,201709,1,,43,66941,404,0
I’m Not Laughing,Lacey Sturm,Life Screams,197,38,201602,0,"christian rock, christian alternative rock",49,153400,198,0
EDGING,blink-182,ONE MORE TIME...,149,60,202310,1,"pop punk, punk, rock, skate punk, emo",79,9063940,96,0
Shoot It Out,10 Years,Feeding The Wolves (Deluxe Version),199,51,201001,0,"post-grunge, alternative metal",59,710585,105,0
The Void,Spiritbox,The Void,220,1,202304,0,"metalcore, djent, metal",69,915026,13,0
Gyalchester,Drake,More Life,189,70,201703,1,rap,98,99395931,26,0
Watch You Go,The Story So Far,I Want To Disappear,130,53,202406,0,"pop punk, midwest emo, punk",62,506709,431,0
Solway Firth,Slipknot,We Are Not Your Kind,355,62,201908,1,"nu metal, metal, alternative metal, rap metal, heavy metal",81,13386744,74,0
"Colder Than My Heart, If You Can Imagine",A Day To Remember,For Those Who Have Heart (Deluxe Edition),243,44,200701,0,"metalcore, post-hardcore, pop punk, screamo, emo",72,2488997,27,0
"Bulls Make Money, Bears Make Money, Pigs Get Slaughtered",Chiodos,Bone Palace Ballet: Grand Coda,208,52,200810,0,"post-hardcore, screamo, emo",53,366277,559,0
"Charakterstücke, Op. 3, JB 1:65: No. 1, An Robert Schumann",Bedřich Smetana,"Smetana: Piano Works, Vol. 4",206,18,200903,0,classical,48,114839,0,0
Fallout,Engrave,Fallout,220,24,202407,0,metalcore,24,8737,0,0
Amaranthine,Sal3m,Amaranthine,206,38,202012,1,,30,10287,0,0
Speak Your Name,Fate DeStroyed,Within These Walls,188,28,202105,0,,31,20024,0,0
"Epidemic Blah Blah Blah, Pt. 1 (Mix Cut) - Hardwell Mashup",SaberZ,Hardwell presents Revealed Vol. 9,66,28,201810,0,big room,40,26977,0,0
Draw the Line,Victims Aren't We All,Ugly,193,14,201911,0,,22,13580,429,0
Don't Go,Catch Your Breath,Shame On Me,206,38,202310,0,metalcore,64,216967,72,0
This Disaster,New Found Glory,Catalyst,188,45,200405,0,"pop punk, punk, emo",61,887788,362,0
This Is Goodbye,Imminence,This Is Goodbye,222,34,201703,0,"metalcore, metal, post-hardcore, deathcore",60,346999,158,0
Bringing It Down - Version 2.0,STARSET,Vessels 2.0,298,37,201809,0,,67,1073267,167,0
What's Wrong,PVRIS,"All We Know of Heaven, All We Need of Hell",298,49,201708,0,,62,710215,315,0
Infinity,Windwaker,HYPERVIOLENCE,226,37,202407,0,metalcore,47,54970,299,0
Descend,SAVE US,EXIST,222,38,202410,0,metalcore,38,10943,313,0
The City Sleeps in Flames,Scary Kids Scaring Kids,The City Sleeps in Flames,241,41,200506,0,"post-hardcore, screamo, emo",46,218168,0,0
Sweet Surrender,Against The Current,Past Lives,212,38,201809,0,pop punk,64,532952,12,0
FAKE!,Nerv,FAKE!,202,40,202406,1,metalcore,54,59782,292,0
"Bist du bei mir (Formerly Attrib. J.S. Bach as BWV 508, Notebook for Anna Magdalena Bach, 1725)",Gottfried Heinrich Stölzel,BACH: The Art of Life (Encore Edition),209,38,202202,0,"classical piano, classical",35,1715,0,0
Mary Go Round,Memory of a Melody,Burn Alive,248,28,202003,0,,41,25216,364,0
"Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto",Ludwig van Beethoven,Beethoven: The Piano Sonatas,244,31,198401,0,"classical, classical piano, chamber music",73,5626271,10,0
Walk Alone,Anberlin,Walk Alone,195,29,202406,0,"christian rock, christian alternative rock",55,330064,229,0
Prelude 12/21,AFI,DECEMBERUNDERGROUND,94,54,200606,0,"punk, horror punk, emo, skate punk",62,971827,343,0
Sink,The Bunny The Bear,Sink,173,25,202411,0,"post-hardcore, screamo, metalcore",38,51936,0,0
Soak City (Do it),310babii,Lottery Pick,123,2,202306,1,,61,199084,0,0
DESERT RAP,FEVER 333,DARKER WHITE,192,33,202410,1,"rap metal, rap rock",56,281387,223,0
Dopamine,Sum 41,Heaven :x: Hell,186,61,202403,1,"pop punk, punk, skate punk",73,4223025,25,0
Bloodbath & Beyond,Ice Nine Kills,Every Trick In The Book,219,47,201512,0,"metalcore, metal",67,1112695,7,0
"Lieder ohne Worte V, Op. 62: I. Andante espressivo, MWV U185 ""May Breeze""",Felix Mendelssohn,Mendelssohn: Songs without Words,123,24,197401,0,"chamber music, classical, classical piano, choral",62,574328,352,0
Crushed,Deadlands,Crushed,243,41,202204,1,metalcore,45,80637,464,0
The Enemy You Need,Blameshift,Secrets,236,30,201311,0,,25,12767,260,0
"I'm the Rehab, You're the Drugs",Destroy Rebuild Until God Shows,D.R.U.G.S.,245,40,201102,0,"post-hardcore, screamo, metalcore, emo",44,143850,134,0
"Stop Reading, Start Doing Pushups",Destroy Rebuild Until God Shows,D.R.U.G.S.,152,35,201102,1,"post-hardcore, screamo, metalcore, emo",44,143850,134,0
"Divertimento: II. Waltz: Allegretto, con grazia",Leonard Bernstein,Bernstein: Serenade / Facsimile / Divertimento,118,36,200511,0,"classical, orchestra",62,238189,201,0
all the love in the world,Architects,the classic symptoms of a broken spirit,241,41,202210,1,"metalcore, djent, mathcore, metal, post-hardcore, deathcore",69,1172189,45,0
Approach The Bench,The Audition,Controversy Loves Company,169,40,200509,0,"pop punk, emo",36,60401,0,0
Thriller,Ice Nine Kills,The Silver Scream (FINAL CUT),190,44,201910,0,"metalcore, metal",67,1112695,7,0
You and I,PVRIS,White Noise (Deluxe Version),270,55,201604,0,,62,710215,315,0
Stop Breathing,Roddy Ricch,Stop Breathing,110,51,202209,1,melodic rap,78,11522916,357,0
Everything,Alazka,Phoenix,238,44,201709,0,"melodic hardcore, metalcore, post-hardcore",38,51425,0,0
Kiss Me Again (feat. Alex Gaskarth),We Are The In Crowd,Best Intentions (Re-issue),200,43,201203,0,pop punk,40,189141,443,0
Tonight (demo),Amira Elfeky,Tonight (demo),194,65,202307,0,shoegaze,60,181523,496,0
I Don’t Want To Be Here Anymore,Rise Against,The Black Market,239,59,201401,0,"punk, hardcore punk",73,2894836,68,0
Haters Gonna Hate,"Chunk! No, Captain Chunk!",Pardon My French,201,42,201301,1,"pop punk, post-hardcore, metalcore",48,172651,408,0
Whispers in the Dark,Skillet,Comatose,204,71,200610,0,"christian rock, christian alternative rock, christian",76,5655881,377,0
Blood Mother,The Funeral Portrait,Greetings From Suffocate City,197,40,202409,0,,54,82215,253,0
Heaven Help Us,My Chemical Romance,The Black Parade: The B-Sides,175,50,200610,0,"emo, pop punk",81,9823059,31,0
"good luck, babe!",senses,"good luck, babe!",210,57,202407,0,,48,40704,274,0
The End.,My Chemical Romance,The Black Parade,112,65,200610,0,"emo, pop punk",81,9823059,31,0
The Jig Is Up (feat. Randy Strohmeyer of Finch),Ice Nine Kills,The Silver Scream,237,49,201810,1,"metalcore, metal",67,1112695,7,0
WASTED!,Nerv,WASTED!,195,39,202410,0,metalcore,54,59782,292,0
Silhouettes,Caskets,Reflections,203,41,202308,0,"metalcore, post-hardcore",61,209521,14,0
The Color Black,Dayseeker,Sleeptalk (Deluxe),243,49,201909,0,"metalcore, post-hardcore",65,413549,239,0
"Piano Sonata in E minor, H.XVI No.34: 3. Vivace molto, innocentemente",Joseph Haydn,Haydn: 3 Piano Sonatas,205,23,198501,0,"chamber music, classical",57,648988,0,0
Song For Isabelle,Pierce The Veil,Misadventures,290,58,201605,0,"emo, screamo, post-hardcore",77,3583033,4,0
Stay,Zedd,Stay,210,80,201702,0,edm,77,6093130,82,0
State Line,The Dip,The Dip,172,60,201504,0,retro soul,58,204499,0,0
Let's Cheers To This,Sleeping With Sirens,Let's Cheers To This,220,55,201105,0,"emo, post-hardcore, screamo",68,2517462,5,0
Just Say When,NOTHING MORE,The Stories We Tell Ourselves,221,41,201709,0,,67,545705,11,0
Gone with the Wind,Architects,All Our Gods Have Abandoned Us,225,53,201605,0,"metalcore, djent, mathcore, metal, post-hardcore, deathcore",69,1172189,45,0
Lost Hills,Kingdom Of Giants,Passenger,224,44,202010,0,"metalcore, post-hardcore, djent, deathcore",48,121283,190,0
Hedonist,Bad Omens,Bad Omens,127,49,201608,1,metalcore,74,1757840,8,0
Hate Every Beautiful Day,Sugarcult,Start Static,206,39,200108,0,"pop punk, punk, emo",55,309941,171,0
Piece Of Your Heart,Mayday Parade,Sunnyland,219,50,201806,0,"pop punk, emo",62,1391943,161,0
Runaway,Against The Current,In Our Bones,216,39,201605,0,pop punk,64,532952,12,0
The Ledge,ENMY,Hourglass,211,0,202407,0,metalcore,48,37410,77,0
No Way Out,Bullet For My Valentine,Venom (Deluxe Edition),233,53,201508,0,"metalcore, metal",69,3400427,17,0
Even When I’m Not With You,Pierce The Veil,The Jaws Of Life,174,61,202302,0,"emo, screamo, post-hardcore",77,3583033,4,0
The Anchor,We Came As Romans,Darkbloom,214,39,202210,0,"metalcore, post-hardcore, screamo",64,918355,35,0
Hands Down,Dashboard Confessional,"A Mark, A Mission, A Brand, A Scar",186,67,200301,0,"emo, pop punk",59,650705,0,0
Hot,Avril Lavigne,The Best Damn Thing (Expanded Edition),202,64,200704,0,,79,11784397,24,0
Blood & Honey,Cane Hill,"Krewe D'Amour, Vol II",197,43,202202,1,"metalcore, nu metal",47,98054,0,0
Cherry Waves,Deftones,Saturday Night Wrist,317,81,200610,0,"nu metal, alternative metal, rap metal, shoegaze",82,7040227,34,0
DeLorean,Galleons,DeLorean,165,52,202406,1,"post-hardcore, metalcore",45,32376,0,0
Not Broken,Shallow Truths,Bury Yesterday,239,41,202301,0,metalcore,25,12295,0,0
I'll Sleep When I'm Dead,Set It Off,Cinematics (Deluxe),204,60,201209,0,,66,1096575,152,0
Miss You,Oliver Tree,Miss You,206,20,202208,1,,70,2551849,0,0
Skin,Beartooth,Below,198,53,202106,0,"metalcore, post-hardcore",63,857719,149,0
Superstitious,Tydeal,Superstitious,195,35,202404,1,metalcore,21,1159,0,0
"4 Pieces, Op. 51: No. 3, Poème ailé",Alexander Scriabin,Tchaikovsky: Piano Concerto No.1,66,30,198901,0,"classical piano, classical",53,84097,0,0
"Kinderszenen, Op. 15: XI. Fürchtenmachen",Robert Schumann,Schumann: Kinderszenen; Kreisleriana,92,29,198401,0,"classical piano, classical, chamber music",65,600645,0,0
"Kinderszenen, Op. 15: 1. Von fremden Ländern und Menschen",Robert Schumann,Schumann: Carnaval; Kinderszenen; Waldszenen,97,15,198701,0,"classical piano, classical, chamber music",65,600645,0,0
"Orfeo ed Euridice, Act II Scene 2: Ballet Music, ""Reigen der seligen Geister"" (arr. W. Kempff): Orpheus and Eurydice: Ballet Music - Reigen der seligen Geister (trans. W. Kempff)",Wilhelm Kempff,Kempff: Italian Suite / Piano Sonata / Transcriptions,285,45,199205,0,"classical piano, classical, chamber music",47,33823,0,0
Dead To Me,From Ashes to New,Blackout,199,47,202307,1,"rap rock, rap metal",60,589096,53,0
"Piano Sonata In F Minor, P. 16: III. Allegretto",Ottorino Respighi,Respighi: Piano Music,159,36,199712,0,"classical piano, classical, neoclassical",53,58009,333,0
Only,Daedric,Mortal,180,30,202308,0,,45,47201,66,0
Mz. Hyde,Halestorm,The Strange Case of... (Deluxe),202,58,201204,0,,67,1577672,143,0
Adrenaline (feat. Ice Nine Kills),Zero 9:36,Adrenaline (feat. Ice Nine Kills),144,53,202107,1,,54,132814,345,0
"Prelude in C Minor, BWV 999",Johann Sebastian Bach,"Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes",68,40,199302,0,"classical, classical piano",77,4719407,0,0
Gone or Staying,Sleep Theory,Gone or Staying,210,61,202308,0,,67,299601,109,0
Fuck Love,XXXTENTACION,17,146,85,201708,1,emo rap,87,50503756,128,0
Rich Kids - [Middle Cla$$ MIX],New Medicine,Race You to the Bottom,181,54,201009,1,mizrahi,60,151889,309,0
HONEY,LUNA AURA,HONEY,155,44,202008,1,,44,30548,0,0
"Antiche Danze Ed Arie Per Liuto (Ancient Airs And Dances), P. 114: III. Gagliarda",Ottorino Respighi,Respighi: Piano Music,188,39,199712,0,"classical piano, classical, neoclassical",53,58009,333,0
Heartache,From Ashes to New,Blackout,225,53,202307,1,"rap rock, rap metal",60,589096,53,0
I Was Alive,Beartooth,The Surface,198,58,202310,0,"metalcore, post-hardcore",63,857719,149,0
"String Quartet No. 4 in C Minor, Op. 18, No. 4: IV. Allegro",Ludwig van Beethoven,"Beethoven: String Quartets Op. 18, Nos. 3 and 4",265,33,199510,0,"classical, classical piano, chamber music",73,5626271,10,0
Brighter,Against The Current,In Our Bones,207,37,201605,0,pop punk,64,532952,12,0
Breakdown,Breaking Benjamin,We Are Not Alone,216,48,200401,0,"alternative metal, post-grunge, rock, hard rock",74,5021097,19,0
HELLBOUND,Autumn Kings,SLEEP WHEN I’M DEAD / HELLBOUND,185,60,202408,1,,53,48545,0,0
Monochrome,Holding Absence,Holding Absence,218,46,201903,0,"metalcore, post-hardcore, melodic hardcore",56,170202,145,0
Miss Your Face,Too Close To Touch,Haven't Been Myself,224,49,201609,0,"post-hardcore, metalcore",53,193098,347,0
Die Young,Kesha,Warrior (Expanded Edition),211,84,201211,0,,83,8799412,0,0
Apollo,Hardwell,I Am Hardwell (Original Soundtrack),209,59,201311,0,"big room, edm, progressive house, electronica",69,3649913,75,0
Still Here,Digital Daggers,Close Your Eyes,267,49,201306,0,,43,88845,0,0
Burn Alive,Memory of a Melody,Burn Alive,232,37,202003,0,,41,25216,364,0
Bulimic,The Used,The Used,200,52,200206,1,"emo, screamo, post-hardcore, pop punk",64,1276098,6,0
How To Ruin Everything (Patience) [feat. Ice Nine Kills],Bayside,How To Ruin Everything (Patience) [feat. Ice Nine Kills],200,38,202302,0,"pop punk, emo",52,238385,513,0
Right Left Wrong,Three Days Grace,Outsider,236,58,201803,1,"post-grunge, rock",80,6956282,37,0
Dirty Laundry,All Time Low,Last Young Renegade,197,48,201706,0,"pop punk, emo, punk",71,3144990,90,0
Make Me Sick.,Victims Aren't We All,Ugly,209,16,201911,1,,22,13580,429,0
"When I Go Out, I Want To Go Out On A Chariot Of Fire",Escape the Fate,Dying Is Your Latest Fashion,241,51,200610,0,"emo, screamo, post-hardcore, metalcore",63,1427783,43,0
Crawl From Under,Destroy Rebuild Until God Shows,Until God Shows,154,28,202409,1,"post-hardcore, screamo, metalcore, emo",44,143850,134,0
"Sinfonia in E major, RV 132: I. Allegro",Karoly Botvay,"Vivaldi, A.: The 4 Seasons / Sinfonias, Rv 112, 132, 149 and 169",253,37,199601,0,classical,52,3742,0,0
Ripping Me Apart,NOTHING MORE,The Stories We Tell Ourselves,244,42,201709,0,,67,545705,11,0
WORSHIP,Magnolia Park,WORSHIP,189,54,202502,0,pop punk,61,333674,185,0
infinity (888) - feat. Joey Bada$$,XXXTENTACION,?,176,72,201803,1,emo rap,87,50503756,128,0
I'm Not the Only One,As Everything Unfolds,Within Each Lies the Other,192,22,202103,0,"metalcore, post-hardcore",39,61359,125,0
Part of Me,American Wolves,Part of Me,203,42,201603,0,,23,5103,0,0
Stereo,Ankor,Shoganai,258,36,202410,0,metalcore,42,79938,432,0
TURN IT UP LIKE (Stand In The Fire),NOTHING MORE,SPIRITS,270,44,202210,1,,67,545705,11,0
Falling Apart In A (Crow)ded Room,A Skylit Drive,ASD,227,39,201510,0,"post-hardcore, screamo, metalcore, emo",46,301237,390,0
Outside (feat. Ellie Goulding),Calvin Harris,Motion,227,89,201410,0,edm,89,23157159,322,0
Tsunami Sea,Spiritbox,Tsunami Sea,256,60,202503,0,"metalcore, djent, metal",69,915026,13,0
Sensation,Restricted,Sensation,201,59,202205,0,"hard techno, hypertechno, techno",62,130427,0,0
Dëserve it,Yeat,Up 2 Më,110,61,202109,1,rage rap,80,5806324,69,0
You're Not Alone,Saosin,Saosin,238,64,200601,0,"post-hardcore, screamo, emo",58,532842,344,0
Gone,NOTHING MORE,The Few Not Fleeting,204,41,200902,0,,67,545705,11,0
Underneath My Skin,ONI,The Silver Line,173,27,202310,0,"djent, progressive metal",37,37321,430,0
"Consolations, S. 172: No. 6 in E Major. Allegretto sempre cantabile",Franz Liszt,Liszt: Dreams of Love; Consolations; Sonnets of Petrarca; Rigoletto Paraphrase,166,31,199201,0,"classical piano, classical",64,892893,0,0
Excuse Me,Fire From The Gods,Narrative,244,48,201608,1,"rap metal, metalcore",49,199669,303,0
Love The Way You Lie,A Skylit Drive,"Punk Goes Pop, Vol. 4",297,50,201111,1,"post-hardcore, screamo, metalcore, emo",46,301237,390,0
Mana God,Make Them Suffer,Make Them Suffer,220,53,202411,1,"deathcore, metalcore, djent, metal",57,333245,205,0
Puppet,Stain the Canvas,All Fine / eniF llA,217,45,202211,0,metalcore,39,37571,0,0
The Cure,Wake Up Hate,I JUST DON'T LOVE YOU ANYMORE,198,37,202208,0,metalcore,35,21689,0,0
Take Me Into Space,Dada Life,Take Me Into Space,181,44,202301,0,"big room, edm, electro house",49,394169,386,0
Over It,As December Falls,Happier.,196,26,202108,0,pop punk,48,104560,113,0
Enemy,Nerv,Enemy,192,40,201712,0,metalcore,54,59782,292,0
Anarchy,Lilith Czar,Created From Filth And Dust,234,48,202104,1,,40,43884,0,0
California Sober,Yours Truly,TOXIC,162,36,202408,1,pop punk,44,92460,60,0
Forgot About Dre,Dr. Dre,2001,222,81,199911,1,"old school hip hop, g-funk, gangster rap, west coast hip hop, hip hop, rap",82,14430862,131,0
80 Proof,Conquer Divide,Slow Burn (Deluxe Edition),205,19,202409,0,metalcore,52,128936,33,0
Tabula Rasa,Windwaker,HYPERVIOLENCE,184,46,202407,0,metalcore,47,54970,299,0
Spitfire,NWYR,Spitfire,164,34,202309,0,"big room, trance",43,78299,380,0
Thorn In My Side,Harper,Thorn In My Side,225,39,202502,0,metalcore,32,45611,416,0
Dystopia,STARSET,Dystopia,277,55,202411,1,,67,1073267,167,0
Apnea,Currents,The Place I Feel Safest,205,50,201706,0,"metalcore, djent, deathcore, metal",61,300692,73,0
Scars of You,A Light Divided,Choose Your Own Adventure,226,33,201810,0,,29,9641,459,0
FMLYHM,Seether,Finding Beauty In Negative Spaces (Bonus Track Version),208,56,200701,1,"post-grunge, alternative metal, rock",72,3715928,58,0
A Fool on the Devil's Reins,Future Palace,Distortion,192,34,202409,0,metalcore,47,87625,44,0
Unholy,September Mourning,Unholy,200,39,201907,0,,34,44021,0,0
Hardwired,Metallica,Hardwired…To Self-Destruct,191,59,201611,1,"metal, thrash metal, rock, heavy metal, hard rock",85,30992399,114,0
Two Hand Touch,Destroy Rebuild Until God Shows,Until God Shows,184,29,202409,0,"post-hardcore, screamo, metalcore, emo",44,143850,134,0
Still Counting,Volbeat,Guitar Gangsters & Cadillac Blood,261,74,200808,1,"rock, metal",74,2690350,216,0
